difficulty,image_type,image_name,ocr_text,confidence,notes
hard,hr,hard_047_hr.png,Case),0.5606,
hard,hr,hard_048_hr.png,sissliroL,0.0587,
hard,hr,hard_049_hr.png,Cia,0.0109,
hard,hr,hard_050_hr.png,,0,No text detected
hard,hr,hard_051_hr.png,M,0.1385,
hard,hr,hard_052_hr.png,,0,No text detected
hard,hr,hard_053_hr.png,85,0.2325,
hard,hr,hard_054_hr.png,20,1.0,
hard,hr,hard_055_hr.png,92,1.0,
hard,hr,hard_056_hr.png,pepei,0.2684,
hard,hr,hard_057_hr.png,Fa,0.1026,
hard,hr,hard_058_hr.png,(ecjted,0.3763,
hard,hr,hard_059_hr.png,6e,0.0133,
hard,hr,hard_060_hr.png,303,0.5169,
hard,hr,hard_061_hr.png,3,0.3097,
hard,hr,hard_062_hr.png,raped,0.4278,
hard,hr,hard_063_hr.png,Cop],0.2871,
hard,hr,hard_064_hr.png,,0,No text detected
hard,hr,hard_065_hr.png,,0,No text detected
hard,hr,hard_066_hr.png,,0,No text detected
hard,hr,hard_067_hr.png,Un],0.0417,
hard,hr,hard_068_hr.png,Ke,0.0447,
hard,hr,hard_069_hr.png,,0,No text detected
hard,hr,hard_070_hr.png,Exall,0.2512,
hard,hr,hard_071_hr.png,0S0,0.192,
hard,hr,hard_072_hr.png,,0,No text detected
hard,hr,hard_073_hr.png,II,0.2258,
hard,hr,hard_074_hr.png,,0,No text detected
hard,hr,hard_075_hr.png,6n,0.1652,
hard,hr,hard_076_hr.png,20,1.0,
hard,hr,hard_077_hr.png,20,1.0,
hard,hr,hard_078_hr.png,92,1.0,
hard,hr,hard_079_hr.png,@a,0.1407,
hard,hr,hard_080_hr.png,F,0.7701,
hard,hr,hard_081_hr.png,0a,0.1984,
hard,hr,hard_082_hr.png,,0,No text detected
hard,hr,hard_083_hr.png,,0,No text detected
hard,hr,hard_084_hr.png,6x,0.1942,
hard,hr,hard_085_hr.png,if,0.2314,
hard,hr,hard_086_hr.png,,0,No text detected
hard,hr,hard_087_hr.png,,0,No text detected
hard,hr,hard_088_hr.png,,0,No text detected
hard,hr,hard_089_hr.png,c,0.361,
hard,hr,hard_090_hr.png,,0,No text detected
hard,hr,hard_091_hr.png,DrrSIel,0.0163,
hard,hr,hard_092_hr.png,,0,No text detected
hard,hr,hard_093_hr.png,,0,No text detected
hard,hr,hard_094_hr.png,I1,0.2357,
hard,hr,hard_095_hr.png,,0,No text detected
hard,hr,hard_096_hr.png,87,0.394,
hard,hr,hard_097_hr.png,,0,No text detected
hard,hr,hard_098_hr.png,20,1.0,
hard,hr,hard_099_hr.png,92,1.0,
hard,hr,hard_100_hr.png,perel,0.2591,
