difficulty,image_type,image_name,ocr_text,confidence,notes
medium,bicubic,medium_009_lr_bicubic.png,ctot,0.0971,
medium,bicubic,medium_010_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_011_lr_bicubic.png,Le,0.004,
medium,bicubic,medium_012_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_013_lr_bicubic.png,Wecer,0.2146,
medium,bicubic,medium_014_lr_bicubic.png,Lscoy,0.0922,
medium,bicubic,medium_015_lr_bicubic.png,Sadcd,0.0374,
medium,bicubic,medium_016_lr_bicubic.png,Ju,0.0132,
medium,bicubic,medium_017_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_018_lr_bicubic.png,e,0.1893,
medium,bicubic,medium_019_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_020_lr_bicubic.png,3,0.0174,
medium,bicubic,medium_021_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_022_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_023_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_024_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_025_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_026_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_027_lr_bicubic.png,See,0.0041,
medium,bicubic,medium_028_lr_bicubic.png,e,0.0464,
medium,bicubic,medium_029_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_030_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_031_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_032_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_033_lr_bicubic.png,enal,0.0556,
medium,bicubic,medium_034_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_035_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_036_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_037_lr_bicubic.png,Sa,0.0068,
medium,bicubic,medium_038_lr_bicubic.png,Ce,0.0364,
medium,bicubic,medium_039_lr_bicubic.png,DCm,0.018,
medium,bicubic,medium_040_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_041_lr_bicubic.png,Dtto,0.0053,
medium,bicubic,medium_042_lr_bicubic.png,Dd,0.0318,
medium,bicubic,medium_043_lr_bicubic.png,Ied,0.002,
medium,bicubic,medium_044_lr_bicubic.png,Ge,0.0247,
medium,bicubic,medium_045_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_046_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_047_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_048_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_049_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_050_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_051_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_052_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_053_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_054_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_055_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_056_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_057_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_058_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_059_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_060_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_061_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_062_lr_bicubic.png,La,0.0306,
medium,bicubic,medium_063_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_064_lr_bicubic.png,s,0.0718,
medium,bicubic,medium_065_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_066_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_067_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_068_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_069_lr_bicubic.png,Grec,0.044,
medium,bicubic,medium_070_lr_bicubic.png,Caae,0.0011,
medium,bicubic,medium_071_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_072_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_073_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_074_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_075_lr_bicubic.png,Bs,0.0021,
medium,bicubic,medium_076_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_077_lr_bicubic.png,diciGnct,0.0414,
medium,bicubic,medium_078_lr_bicubic.png,Catgi,0.0013,
medium,bicubic,medium_079_lr_bicubic.png,Od,0.0101,
medium,bicubic,medium_080_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_081_lr_bicubic.png,I,0.0327,
medium,bicubic,medium_082_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_083_lr_bicubic.png,Cuboc,0.0143,
medium,bicubic,medium_084_lr_bicubic.png,Jeee -,0.0035,
medium,bicubic,medium_085_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_086_lr_bicubic.png,(oosto,0.1664,
medium,bicubic,medium_087_lr_bicubic.png,Ad,0.0081,
medium,bicubic,medium_088_lr_bicubic.png,3e,0.0023,
medium,bicubic,medium_089_lr_bicubic.png,Ocoy,0.1507,
medium,bicubic,medium_090_lr_bicubic.png,e,0.1505,
medium,bicubic,medium_091_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_092_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_093_lr_bicubic.png,Usae,0.0192,
medium,bicubic,medium_094_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_095_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_096_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_097_lr_bicubic.png,a,0.0668,
medium,bicubic,medium_098_lr_bicubic.png,,0.0,No text detected
medium,bicubic,medium_099_lr_bicubic.png,e,0.0655,
medium,bicubic,medium_100_lr_bicubic.png,,0.0,No text detected
medium,sr_realesrgan,medium_001_lr_realesrgan.png,QyiKY,0.2167,
medium,sr_realesrgan,medium_002_lr_realesrgan.png,tur,0.6279,
medium,sr_realesrgan,medium_003_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_004_lr_realesrgan.png,I1idO am . 100,0.0339,
medium,sr_realesrgan,medium_005_lr_realesrgan.png,Eat,0.1199,
medium,sr_realesrgan,medium_006_lr_realesrgan.png,Sun,0.7119,
medium,sr_realesrgan,medium_007_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_008_lr_realesrgan.png,CALIFOAID,0.2417,
medium,sr_realesrgan,medium_009_lr_realesrgan.png,1,0.115,
medium,sr_realesrgan,medium_010_lr_realesrgan.png,Mk,0.2296,
medium,sr_realesrgan,medium_011_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_012_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_013_lr_realesrgan.png,Ucutor,0.083,
medium,sr_realesrgan,medium_014_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_015_lr_realesrgan.png,Ancei,0.1173,
medium,sr_realesrgan,medium_016_lr_realesrgan.png,ULE,0.0391,
medium,sr_realesrgan,medium_017_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_018_lr_realesrgan.png,Yolc,0.0178,
medium,sr_realesrgan,medium_019_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_020_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_021_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_022_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_023_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_024_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_025_lr_realesrgan.png,"104n6,e",0.0173,
medium,sr_realesrgan,medium_026_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_027_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_028_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_029_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_030_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_031_lr_realesrgan.png,ma)D,0.0629,
medium,sr_realesrgan,medium_032_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_033_lr_realesrgan.png,iomi Rrtd,0.0677,
medium,sr_realesrgan,medium_034_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_035_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_036_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_037_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_038_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_039_lr_realesrgan.png,IWy WUDeIN @,0.0383,
medium,sr_realesrgan,medium_040_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_041_lr_realesrgan.png,Dinioub@),0.1947,
medium,sr_realesrgan,medium_042_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_043_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_044_lr_realesrgan.png,Paniotxm,0.004,
medium,sr_realesrgan,medium_045_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_046_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_047_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_048_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_049_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_050_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_051_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_052_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_053_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_054_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_055_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_056_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_057_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_058_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_059_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_060_lr_realesrgan.png,Uie,0.0953,
medium,sr_realesrgan,medium_061_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_062_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_063_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_064_lr_realesrgan.png,C,0.351,
medium,sr_realesrgan,medium_065_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_066_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_067_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_068_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_069_lr_realesrgan.png,@tOWWJIJ,0.0262,
medium,sr_realesrgan,medium_070_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_071_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_072_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_073_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_074_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_075_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_076_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_077_lr_realesrgan.png,ddlctonol,0.1501,
medium,sr_realesrgan,medium_078_lr_realesrgan.png,Mngeu Wunldes,0.0412,
medium,sr_realesrgan,medium_079_lr_realesrgan.png,Uus&,0.051,
medium,sr_realesrgan,medium_080_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_081_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_082_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_083_lr_realesrgan.png,Oulaudc,0.3994,
medium,sr_realesrgan,medium_084_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_085_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_086_lr_realesrgan.png,todbled,0.4305,
medium,sr_realesrgan,medium_087_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_088_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_089_lr_realesrgan.png,6gpy,0.1063,
medium,sr_realesrgan,medium_090_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_091_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_092_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_093_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_094_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_095_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_096_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_097_lr_realesrgan.png,G',0.095,
medium,sr_realesrgan,medium_098_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_099_lr_realesrgan.png,,0.0,No text detected
medium,sr_realesrgan,medium_100_lr_realesrgan.png,,0.0,No text detected
medium,sr_tsrn,medium_001_lr_tsrn.png,Quickly,0.3126,
medium,sr_tsrn,medium_002_lr_tsrn.png,thur,0.9834,
medium,sr_tsrn,medium_003_lr_tsrn.png,fro,0.0132,
medium,sr_tsrn,medium_004_lr_tsrn.png,"I1kOdam . I1,o0",0.0971,
medium,sr_tsrn,medium_005_lr_tsrn.png,Sat,0.2972,
medium,sr_tsrn,medium_006_lr_tsrn.png,Sun,0.4029,
medium,sr_tsrn,medium_007_lr_tsrn.png,MEAL,0.2338,
medium,sr_tsrn,medium_008_lr_tsrn.png,CALIFORIIA,0.7356,
medium,sr_tsrn,medium_009_lr_tsrn.png,ckllfoprtn,0.1614,
medium,sr_tsrn,medium_010_lr_tsrn.png,PAFc,0.0954,
medium,sr_tsrn,medium_011_lr_tsrn.png,79e,0.0232,
medium,sr_tsrn,medium_012_lr_tsrn.png,IUGS,0.0211,
medium,sr_tsrn,medium_013_lr_tsrn.png,Wctor,0.2374,
medium,sr_tsrn,medium_014_lr_tsrn.png,Dscdy,0.095,
medium,sr_tsrn,medium_015_lr_tsrn.png,Aadod,0.3393,
medium,sr_tsrn,medium_016_lr_tsrn.png,Te,0.0471,
medium,sr_tsrn,medium_017_lr_tsrn.png,S_,0.0274,
medium,sr_tsrn,medium_018_lr_tsrn.png,Jovc,0.0376,
medium,sr_tsrn,medium_019_lr_tsrn.png,Ia{,0.0144,
medium,sr_tsrn,medium_020_lr_tsrn.png,+,0.028,
medium,sr_tsrn,medium_021_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_022_lr_tsrn.png,Je =,0.0622,
medium,sr_tsrn,medium_023_lr_tsrn.png,T,0.1726,
medium,sr_tsrn,medium_024_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_025_lr_tsrn.png,Lanocac,0.0871,
medium,sr_tsrn,medium_026_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_027_lr_tsrn.png,ba-,0.2105,
medium,sr_tsrn,medium_028_lr_tsrn.png,,0.0,
medium,sr_tsrn,medium_029_lr_tsrn.png,D,0.3799,
medium,sr_tsrn,medium_030_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_031_lr_tsrn.png,paunix,0.3195,
medium,sr_tsrn,medium_032_lr_tsrn.png,(,0.0328,
medium,sr_tsrn,medium_033_lr_tsrn.png,Csplain,0.5682,
medium,sr_tsrn,medium_034_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_035_lr_tsrn.png,Lb_,0.0605,
medium,sr_tsrn,medium_036_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_037_lr_tsrn.png,eceor,0.168,
medium,sr_tsrn,medium_038_lr_tsrn.png,TecL,0.0402,
medium,sr_tsrn,medium_039_lr_tsrn.png,boom,0.6014,
medium,sr_tsrn,medium_040_lr_tsrn.png,boan,0.7864,
medium,sr_tsrn,medium_041_lr_tsrn.png,bchina,0.988,
medium,sr_tsrn,medium_042_lr_tsrn.png,bctung,0.3119,
medium,sr_tsrn,medium_043_lr_tsrn.png,tE,0.1709,
medium,sr_tsrn,medium_044_lr_tsrn.png,pQvoded,0.1343,
medium,sr_tsrn,medium_045_lr_tsrn.png,Oi,0.0878,
medium,sr_tsrn,medium_046_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_047_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_048_lr_tsrn.png,On,0.0131,
medium,sr_tsrn,medium_049_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_050_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_051_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_052_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_053_lr_tsrn.png,'S6,0.2085,
medium,sr_tsrn,medium_054_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_055_lr_tsrn.png,2,0.0277,
medium,sr_tsrn,medium_056_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_057_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_058_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_059_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_060_lr_tsrn.png,Aoille,0.0538,
medium,sr_tsrn,medium_061_lr_tsrn.png,Snnc,0.0008,
medium,sr_tsrn,medium_062_lr_tsrn.png,Dc,0.096,
medium,sr_tsrn,medium_063_lr_tsrn.png,Ce,0.0193,
medium,sr_tsrn,medium_064_lr_tsrn.png,Oe,0.5272,
medium,sr_tsrn,medium_065_lr_tsrn.png,Bite,0.0866,
medium,sr_tsrn,medium_066_lr_tsrn.png,1,0.0658,
medium,sr_tsrn,medium_067_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_068_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_069_lr_tsrn.png,cnough,0.6005,
medium,sr_tsrn,medium_070_lr_tsrn.png,nnaua,0.0911,
medium,sr_tsrn,medium_071_lr_tsrn.png,Js,0.022,
medium,sr_tsrn,medium_072_lr_tsrn.png,1,0.0172,
medium,sr_tsrn,medium_073_lr_tsrn.png,td,0.0402,
medium,sr_tsrn,medium_074_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_075_lr_tsrn.png,t,0.2216,
medium,sr_tsrn,medium_076_lr_tsrn.png,1,0.0272,
medium,sr_tsrn,medium_077_lr_tsrn.png,dillerence,0.6613,
medium,sr_tsrn,medium_078_lr_tsrn.png,snicrrnce,0.1869,
medium,sr_tsrn,medium_079_lr_tsrn.png,Wkale,0.1074,
medium,sr_tsrn,medium_080_lr_tsrn.png,Map,0.0422,
medium,sr_tsrn,medium_081_lr_tsrn.png,tre,0.0607,
medium,sr_tsrn,medium_082_lr_tsrn.png,S,0.0133,
medium,sr_tsrn,medium_083_lr_tsrn.png,outsadc,0.1438,
medium,sr_tsrn,medium_084_lr_tsrn.png,outsst,0.1042,
medium,sr_tsrn,medium_085_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_086_lr_tsrn.png,toasico,0.852,
medium,sr_tsrn,medium_087_lr_tsrn.png,Ioasca,0.2466,
medium,sr_tsrn,medium_088_lr_tsrn.png,Gnd,0.0279,
medium,sr_tsrn,medium_089_lr_tsrn.png,Cnsdy,0.293,
medium,sr_tsrn,medium_090_lr_tsrn.png,Drocy-,0.0857,
medium,sr_tsrn,medium_091_lr_tsrn.png,45?,0.0252,
medium,sr_tsrn,medium_092_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_093_lr_tsrn.png,Insidc,0.215,
medium,sr_tsrn,medium_094_lr_tsrn.png,Cndus,0.0164,
medium,sr_tsrn,medium_095_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_096_lr_tsrn.png,,0.0,No text detected
medium,sr_tsrn,medium_097_lr_tsrn.png,chovo,0.2401,
medium,sr_tsrn,medium_098_lr_tsrn.png,Ot,0.1568,
medium,sr_tsrn,medium_099_lr_tsrn.png,Fo,0.0161,
medium,sr_tsrn,medium_100_lr_tsrn.png,,0.0,No text detected
medium,hr,medium_001_hr.png,Quickiy,0.6217,
medium,hr,medium_002_hr.png,thur,0.9993,
medium,hr,medium_003_hr.png,Tni,0.041,
medium,hr,medium_004_hr.png,"11,00 am - 11,00",0.6591,
medium,hr,medium_005_hr.png,Sat,0.8325,
medium,hr,medium_006_hr.png,Sun,0.5907,
medium,hr,medium_007_hr.png,RBAL,0.9549,
medium,hr,medium_008_hr.png,CALIFORNIA,0.9918,
medium,hr,medium_009_hr.png,CALIFORNIA,0.9939,
medium,hr,medium_010_hr.png,MILK,0.9096,
medium,hr,medium_011_hr.png,,0.0,No text detected
medium,hr,medium_012_hr.png,,0.0,No text detected
medium,hr,medium_013_hr.png,Ucter,0.4622,
medium,hr,medium_014_hr.png,UGter,0.1952,
medium,hr,medium_015_hr.png,Acded,0.7024,
medium,hr,medium_016_hr.png,T6e,0.0222,
medium,hr,medium_017_hr.png,Tne,0.2247,
medium,hr,medium_018_hr.png,Jeve,0.4226,
medium,hr,medium_019_hr.png,Jove,0.6493,
medium,hr,medium_020_hr.png,C1,0.021,
medium,hr,medium_021_hr.png,C,0.0356,
medium,hr,medium_022_hr.png,JOGE,0.1123,
medium,hr,medium_023_hr.png,Ebe,0.0138,
medium,hr,medium_024_hr.png,t,0.0446,
medium,hr,medium_025_hr.png,Japanese,0.9569,
medium,hr,medium_026_hr.png,Japanese,0.9955,
medium,hr,medium_027_hr.png,nave,0.4531,
medium,hr,medium_028_hr.png,pae,0.7793,
medium,hr,medium_029_hr.png,moey,0.1262,
medium,hr,medium_030_hr.png,0ay,0.1126,
medium,hr,medium_031_hr.png,aarally,0.5882,
medium,hr,medium_032_hr.png,panally,0.7121,
medium,hr,medium_033_hr.png,exalain,0.7966,
medium,hr,medium_034_hr.png,exolain,0.7135,
medium,hr,medium_035_hr.png,ph,0.0655,
medium,hr,medium_036_hr.png,Dae,0.2296,
medium,hr,medium_037_hr.png,esent,0.5072,
medium,hr,medium_038_hr.png,Tecenk,0.3266,
medium,hr,medium_039_hr.png,bbom,0.1047,
medium,hr,medium_040_hr.png,poom,0.2123,
medium,hr,medium_041_hr.png,behind,0.4009,
medium,hr,medium_042_hr.png,benind,0.6551,
medium,hr,medium_043_hr.png,JJe,0.0434,
medium,hr,medium_044_hr.png,ounded,0.8172,
medium,hr,medium_045_hr.png,pounded,0.9266,
medium,hr,medium_046_hr.png,Tice,0.1127,
medium,hr,medium_047_hr.png,De,0.0063,
medium,hr,medium_048_hr.png,Cake,0.6348,
medium,hr,medium_049_hr.png,Cake,0.1408,
medium,hr,medium_050_hr.png,,0.0,No text detected
medium,hr,medium_051_hr.png,Kle,0.084,
medium,hr,medium_052_hr.png,Day,0.5095,
medium,hr,medium_053_hr.png,Jeek,0.1925,
medium,hr,medium_054_hr.png,JoS,0.0361,
medium,hr,medium_055_hr.png,Jls*,0.0334,
medium,hr,medium_056_hr.png,3nSk,0.0113,
medium,hr,medium_057_hr.png,Jara,0.0219,
medium,hr,medium_058_hr.png,K,0.0252,
medium,hr,medium_059_hr.png,,0.0,No text detected
medium,hr,medium_060_hr.png,Daifle,0.2167,
medium,hr,medium_061_hr.png,CDlile,0.0736,
medium,hr,medium_062_hr.png,Aar,0.0205,
medium,hr,medium_063_hr.png,ut,0.9165,
medium,hr,medium_064_hr.png,n,0.1569,
medium,hr,medium_065_hr.png,Dite,0.2677,
medium,hr,medium_066_hr.png,aut,0.1275,
medium,hr,medium_067_hr.png,,0.0,No text detected
medium,hr,medium_068_hr.png,,0.0,No text detected
medium,hr,medium_069_hr.png,enough,0.3138,
medium,hr,medium_070_hr.png,enough,0.8991,
medium,hr,medium_071_hr.png,Ja,0.0144,
medium,hr,medium_072_hr.png,J7,0.004,
medium,hr,medium_073_hr.png,Ri,0.0688,
medium,hr,medium_074_hr.png,e,0.9823,
medium,hr,medium_075_hr.png,ne,0.1822,
medium,hr,medium_076_hr.png,Oe,0.0688,
medium,hr,medium_077_hr.png,diflerence,0.733,
medium,hr,medium_078_hr.png,dilference,0.535,
medium,hr,medium_079_hr.png,Wnile,0.4866,
medium,hr,medium_080_hr.png,Nuhile,0.0894,
medium,hr,medium_081_hr.png,Rnt,0.055,
medium,hr,medium_082_hr.png,c,0.1888,
medium,hr,medium_083_hr.png,ouiside,0.3714,
medium,hr,medium_084_hr.png,oulSide,0.2588,
medium,hr,medium_085_hr.png,,0.0,No text detected
medium,hr,medium_086_hr.png,toasted,0.9639,
medium,hr,medium_087_hr.png,toasted,0.7133,
medium,hr,medium_088_hr.png,Ziad,0.1489,
medium,hr,medium_089_hr.png,crspy,0.6035,
medium,hr,medium_090_hr.png,crspy,0.6716,
medium,hr,medium_091_hr.png,LOe,0.1171,
medium,hr,medium_092_hr.png,4e,0.1704,
medium,hr,medium_093_hr.png,inside,0.9253,
medium,hr,medium_094_hr.png,inside,0.8525,
medium,hr,medium_095_hr.png,,0.0,No text detected
medium,hr,medium_096_hr.png,,0.0,No text detected
medium,hr,medium_097_hr.png,chewy,0.2294,
medium,hr,medium_098_hr.png,cher?,0.1138,
medium,hr,medium_099_hr.png,Ebr,0.095,
medium,hr,medium_100_hr.png,@d,0.0936,
hard,bicubic,hard_001_lr_bicubic.png,Cucj,0.0113,
hard,bicubic,hard_002_lr_bicubic.png,WE RE,0.7575,
hard,bicubic,hard_003_lr_bicubic.png,HIRING,0.5534,
hard,bicubic,hard_004_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_005_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_006_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_007_lr_bicubic.png,Il @oon: Im,0.0117,
hard,bicubic,hard_008_lr_bicubic.png,Jlme Jim,0.2509,
hard,bicubic,hard_009_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_010_lr_bicubic.png,Mwen: Im,0.0274,
hard,bicubic,hard_011_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_012_lr_bicubic.png,M Mon: Im,0.0255,
hard,bicubic,hard_013_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_014_lr_bicubic.png,Maden: I,0.0649,
hard,bicubic,hard_015_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_016_lr_bicubic.png,Ed5,0.0051,
hard,bicubic,hard_017_lr_bicubic.png,,0.0,No text detected
hard,bicubic,hard_018_lr_bicubic.png,Sollcitatli,0.1255,
hard,bicubic,hard_019_lr_bicubic.png,8orcn,0.0082,
hard,bicubic,hard_020_lr_bicubic.png,Quickly,0.7878,
hard,bicubic,hard_021_lr_bicubic.png,UckUSA,0.1484,
hard,bicubic,hard_022_lr_bicubic.png,Hokado,0.3886,
hard,bicubic,hard_023_lr_bicubic.png,Caramci,0.3952,
hard,bicubic,hard_024_lr_bicubic.png,Can,0.0337,
hard,bicubic,hard_025_lr_bicubic.png,Oansmd,0.12,
hard,bicubic,hard_026_lr_bicubic.png,orn,0.2132,
